session_id,semantic_event_id,start_ms,end_ms,speaking_rate_chars_per_sec,pause_before_ms,pause_after_ms,volume_rms_avg,volume_dbfs_avg,peak_dbfs_max,volume_change,emphasis_label,prosody_status,audio_evidence_refs,completion_status
latest_live_02,latest_live_02-SEM0030-000000788610,788610,870080,2.0,160,1230,0.424768,-7.44,0.0,normal_volume,normal_volume,measured_from_source_audio_rms,latest_live_02-A000135;latest_live_02-A000136;latest_live_02-A000137;latest_live_02-A000139,passed
latest_live_02,latest_live_02-SEM0031-000000871310,871310,960340,2.39,240,540,0.439313,-7.14,0.0,normal_volume,normal_volume,measured_from_source_audio_rms,latest_live_02-A000140;latest_live_02-A000141;latest_live_02-A000142,passed
latest_live_02,latest_live_02-SEM0032-000000981050,981050,1010020,6.0,80,530,0.427734,-7.45,0.0,normal_volume,normal_volume,measured_from_source_audio_rms,latest_live_02-A000144;latest_live_02-A000145;latest_live_02-A000146;latest_live_02-A000147,passed
latest_live_02,latest_live_02-SEM0033-000001010260,1010260,1035260,5.26,200,520,0.378183,-8.46,0.0,normal_volume,normal_volume,measured_from_source_audio_rms,latest_live_02-A000148;latest_live_02-A000149;latest_live_02-A000150;latest_live_02-A000151,passed
latest_live_02,latest_live_02-SEM0034-000001035660,1035660,1068460,6.09,80,400,0.376643,-8.5,-0.0,normal_volume,normal_volume,measured_from_source_audio_rms,latest_live_02-A000152;latest_live_02-A000153;latest_live_02-A000154;latest_live_02-A000155;latest_live_02-A000156;latest_live_02-A000157;latest_live_02-A000158,passed
latest_live_02,latest_live_02-SEM0035-000001068580,1068580,1086440,6.17,120,460,0.338413,-9.51,0.0,normal_volume,normal_volume,measured_from_source_audio_rms,latest_live_02-A000159;latest_live_02-A000160;latest_live_02-A000161;latest_live_02-A000162;latest_live_02-A000163,passed
latest_live_02,latest_live_02-SEM0036-000001086720,1086720,1102280,6.68,240,650,0.341686,-9.34,0.0,normal_volume,normal_volume,measured_from_source_audio_rms,latest_live_02-A000164;latest_live_02-A000165;latest_live_02-A000166;latest_live_02-A000167,passed
latest_live_02,latest_live_02-SEM0037-000001102930,1102930,1127730,6.55,320,880,0.341913,-9.34,-0.0,normal_volume,normal_volume,measured_from_source_audio_rms,latest_live_02-A000168;latest_live_02-A000169;latest_live_02-A000170;latest_live_02-A000171,passed
latest_live_02,latest_live_02-SEM0038-000001128130,1128130,1162890,6.51,80,480,0.348616,-9.19,0.0,normal_volume,normal_volume,measured_from_source_audio_rms,latest_live_02-A000172;latest_live_02-A000173;latest_live_02-A000174;latest_live_02-A000175;latest_live_02-A000176;latest_live_02-A000177;latest_live_02-A000178;latest_live_02-A000179;latest_live_02-A000180;latest_live_02-A000181,passed
latest_live_02,latest_live_02-SEM0039-000001163290,1163290,1172090,5.87,400,520,0.340292,-9.46,-0.0,normal_volume,normal_volume,measured_from_source_audio_rms,latest_live_02-A000182;latest_live_02-A000183;latest_live_02-A000184;latest_live_02-A000185,passed
latest_live_02,latest_live_02-SEM0040-000001172250,1172250,1188570,6.06,160,320,0.338228,-9.46,-0.0,normal_volume,normal_volume,measured_from_source_audio_rms,latest_live_02-A000186;latest_live_02-A000187;latest_live_02-A000188;latest_live_02-A000189;latest_live_02-A000190,passed
latest_live_02,latest_live_02-SEM0041-000001188890,1188890,1213890,6.17,320,360,0.344082,-9.27,-0.0,normal_volume,normal_volume,measured_from_source_audio_rms,latest_live_02-A000191;latest_live_02-A000192;latest_live_02-A000193;latest_live_02-A000194;latest_live_02-A000195,passed
latest_live_02,latest_live_02-SEM0042-000001213970,1213970,1245700,6.75,40,720,0.32384,-9.82,-0.0,normal_volume,normal_volume,measured_from_source_audio_rms,latest_live_02-A000196;latest_live_02-A000197;latest_live_02-A000198;latest_live_02-A000199;latest_live_02-A000200;latest_live_02-A000201;latest_live_02-A000202,passed
latest_live_02,latest_live_02-SEM0043-000001246190,1246190,1276830,5.93,160,400,0.313686,-10.07,0.0,normal_volume,normal_volume,measured_from_source_audio_rms,latest_live_02-A000203;latest_live_02-A000204;latest_live_02-A000205;latest_live_02-A000206,passed
latest_live_02,latest_live_02-SEM0044-000001276910,1276910,1293390,7.46,40,280,0.342189,-9.32,-0.0,normal_volume,normal_volume,measured_from_source_audio_rms,latest_live_02-A000207;latest_live_02-A000208;latest_live_02-A000209;latest_live_02-A000210,passed
latest_live_02,latest_live_02-SEM0045-000001293510,1293510,1301880,8.46,120,400,0.284327,-11.0,-0.15,normal_volume,normal_volume,measured_from_source_audio_rms,latest_live_02-A000211;latest_live_02-A000212;latest_live_02-A000213;latest_live_02-A000214,passed
latest_live_02,latest_live_02-SEM0046-000001301960,1301960,1318120,6.11,80,360,0.326192,-9.79,0.0,normal_volume,normal_volume,measured_from_source_audio_rms,latest_live_02-A000215;latest_live_02-A000216;latest_live_02-A000217;latest_live_02-A000218,passed
latest_live_02,latest_live_02-SEM0047-000001318480,1318480,1326560,7.01,240,360,0.318989,-9.93,-0.21,normal_volume,normal_volume,measured_from_source_audio_rms,latest_live_02-A000219;latest_live_02-A000220;latest_live_02-A000221;latest_live_02-A000222,passed
latest_live_02,latest_live_02-SEM0048-000001326680,1326680,1350730,6.22,120,490,0.365374,-8.75,0.0,normal_volume,normal_volume,measured_from_source_audio_rms,latest_live_02-A000223;latest_live_02-A000224;latest_live_02-A000225;latest_live_02-A000226,passed
latest_live_02,latest_live_02-SEM0049-000001350890,1350890,1372810,6.11,160,440,0.366772,-8.71,-0.0,normal_volume,normal_volume,measured_from_source_audio_rms,latest_live_02-A000227;latest_live_02-A000228;latest_live_02-A000229;latest_live_02-A000230,passed
latest_live_02,latest_live_02-SEM0050-000001373230,1373230,1395150,5.91,360,1960,0.363035,-8.81,-0.0,normal_volume,normal_volume,measured_from_source_audio_rms,latest_live_02-A000231;latest_live_02-A000232;latest_live_02-A000233;latest_live_02-A000234,passed
latest_live_02,latest_live_02-SEM0051-000001395910,1395910,1406950,5.4,280,510,0.354437,-9.07,-0.02,normal_volume,normal_volume,measured_from_source_audio_rms,latest_live_02-A000235;latest_live_02-A000236;latest_live_02-A000237;latest_live_02-A000238,passed
latest_live_02,latest_live_02-SEM0052-000001407460,1407460,1420340,6.98,160,560,0.355361,-9.0,0.0,normal_volume,normal_volume,measured_from_source_audio_rms,latest_live_02-A000239;latest_live_02-A000240;latest_live_02-A000241;latest_live_02-A000242;latest_live_02-A000243,passed
latest_live_02,latest_live_02-SEM0053-000001420540,1420540,1448520,6.32,200,640,0.32208,-9.91,0.0,normal_volume,normal_volume,measured_from_source_audio_rms,latest_live_02-A000244;latest_live_02-A000245;latest_live_02-A000246;latest_live_02-A000247,passed
latest_live_02,latest_live_02-SEM0054-000001450000,1450000,1472480,6.32,360,480,0.354194,-9.06,0.0,normal_volume,normal_volume,measured_from_source_audio_rms,latest_live_02-A000249;latest_live_02-A000250;latest_live_02-A000251;latest_live_02-A000252,passed
latest_live_02,latest_live_02-SEM0055-000001472800,1472800,1507180,7.38,320,560,0.305438,-10.31,-0.03,normal_volume,normal_volume,measured_from_source_audio_rms,latest_live_02-A000253;latest_live_02-A000254;latest_live_02-A000255;latest_live_02-A000256,passed
latest_live_02,latest_live_02-SEM0056-000001507740,1507740,1540590,6.34,80,1290,0.298583,-10.51,0.0,normal_volume,normal_volume,measured_from_source_audio_rms,latest_live_02-A000257;latest_live_02-A000258;latest_live_02-A000259;latest_live_02-A000260;latest_live_02-A000261;latest_live_02-A000262,passed
latest_live_02,latest_live_02-SEM0057-000001540870,1540870,1552430,7.63,80,460,0.284949,-10.92,-0.25,normal_volume,normal_volume,measured_from_source_audio_rms,latest_live_02-A000263;latest_live_02-A000264;latest_live_02-A000265;latest_live_02-A000266,passed
latest_live_02,latest_live_02-SEM0058-000001552890,1552890,1576930,6.06,160,280,0.303794,-10.36,-0.02,normal_volume,normal_volume,measured_from_source_audio_rms,latest_live_02-A000267;latest_live_02-A000268;latest_live_02-A000269;latest_live_02-A000270,passed
latest_live_02,latest_live_02-SEM0059-000001577050,1577050,1599510,6.24,120,420,0.304282,-10.36,-0.0,normal_volume,normal_volume,measured_from_source_audio_rms,latest_live_02-A000271;latest_live_02-A000272;latest_live_02-A000273;latest_live_02-A000274,passed
latest_live_02,latest_live_02-SEM0060-000001599870,1599870,1621930,5.95,280,400,0.312991,-10.1,0.0,normal_volume,normal_volume,measured_from_source_audio_rms,latest_live_02-A000275;latest_live_02-A000276;latest_live_02-A000277;latest_live_02-A000278,passed
latest_live_02,latest_live_02-SEM0061-000001622330,1622330,1646210,5.17,120,440,0.297449,-10.55,-0.0,normal_volume,normal_volume,measured_from_source_audio_rms,latest_live_02-A000279;latest_live_02-A000280;latest_live_02-A000281;latest_live_02-A000282,passed
latest_live_02,latest_live_02-SEM0062-000001646650,1646650,1667310,5.78,300,800,0.35352,-9.07,0.0,normal_volume,normal_volume,measured_from_source_audio_rms,latest_live_02-A000283;latest_live_02-A000284;latest_live_02-A000285;latest_live_02-A000286,passed
latest_live_02,latest_live_02-SEM0063-000001668110,1668110,1692790,5.72,280,360,0.328245,-9.68,-0.0,normal_volume,normal_volume,measured_from_source_audio_rms,latest_live_02-A000287;latest_live_02-A000288;latest_live_02-A000289;latest_live_02-A000290,passed
latest_live_02,latest_live_02-SEM0064-000001693110,1693110,1714640,6.96,90,320,0.299648,-10.53,0.0,normal_volume,normal_volume,measured_from_source_audio_rms,latest_live_02-A000291;latest_live_02-A000292;latest_live_02-A000293;latest_live_02-A000294,passed
latest_live_02,latest_live_02-SEM0065-000001714920,1714920,1740800,6.09,280,560,0.316704,-10.03,-0.0,normal_volume,normal_volume,measured_from_source_audio_rms,latest_live_02-A000295;latest_live_02-A000296;latest_live_02-A000297;latest_live_02-A000298,passed
latest_live_02,latest_live_02-SEM0066-000001741360,1741360,1770880,6.35,360,400,0.315921,-10.03,0.0,normal_volume,normal_volume,measured_from_source_audio_rms,latest_live_02-A000299;latest_live_02-A000300;latest_live_02-A000301;latest_live_02-A000302,passed
latest_live_02,latest_live_02-SEM0067-000001771240,1771240,1792830,7.06,80,390,0.297707,-10.56,-0.13,normal_volume,normal_volume,measured_from_source_audio_rms,latest_live_02-A000303;latest_live_02-A000304;latest_live_02-A000305;latest_live_02-A000306,passed
latest_live_02,latest_live_02-SEM0068-000001792870,1792870,1841120,5.26,40,450,0.313794,-10.08,-0.0,normal_volume,normal_volume,measured_from_source_audio_rms,latest_live_02-A000307;latest_live_02-A000308;latest_live_02-A000309;latest_live_02-A000310;latest_live_02-A000311,passed
latest_live_02,latest_live_02-SEM0069-000001841320,1841320,1871300,6.74,200,480,0.319132,-9.97,-0.0,normal_volume,normal_volume,measured_from_source_audio_rms,latest_live_02-A000312;latest_live_02-A000313;latest_live_02-A000314;latest_live_02-A000315;latest_live_02-A000316;latest_live_02-A000317,passed
latest_live_02,latest_live_02-SEM0070-000001871380,1871380,1888140,6.25,80,320,0.325248,-9.78,-0.08,normal_volume,normal_volume,measured_from_source_audio_rms,latest_live_02-A000318;latest_live_02-A000319;latest_live_02-A000320;latest_live_02-A000321,passed
latest_live_02,latest_live_02-SEM0071-000001888180,1888180,1906070,6.53,40,640,0.324627,-9.79,-0.0,normal_volume,normal_volume,measured_from_source_audio_rms,latest_live_02-A000322;latest_live_02-A000323;latest_live_02-A000324;latest_live_02-A000325,passed
latest_live_02,latest_live_02-SEM0072-000001906710,1906710,1922030,6.57,120,400,0.317966,-9.97,0.0,normal_volume,normal_volume,measured_from_source_audio_rms,latest_live_02-A000326;latest_live_02-A000327;latest_live_02-A000328;latest_live_02-A000329,passed
latest_live_02,latest_live_02-SEM0073-000001922430,1922430,1961330,6.01,240,420,0.323271,-9.82,-0.0,normal_volume,normal_volume,measured_from_source_audio_rms,latest_live_02-A000330;latest_live_02-A000331;latest_live_02-A000332;latest_live_02-A000333;latest_live_02-A000334,passed
latest_live_02,latest_live_02-SEM0074-000001961570,1961570,1999950,6.04,200,4690,0.323475,-9.86,0.0,normal_volume,normal_volume,measured_from_source_audio_rms,latest_live_02-A000335;latest_live_02-A000336;latest_live_02-A000337;latest_live_02-A000338;latest_live_02-A000339;latest_live_02-A000340,passed
latest_live_02,latest_live_02-SEM0075-000002000550,2000550,2042820,4.18,600,1190,0.409265,-7.8,0.0,normal_volume,normal_volume,measured_from_source_audio_rms,latest_live_02-A000341;latest_live_02-A000343;latest_live_02-A000344;latest_live_02-A000345,passed
latest_live_02,latest_live_02-SEM0076-000002043580,2043580,2089700,5.55,120,1040,0.473938,-6.49,0.0,normal_volume,normal_volume,measured_from_source_audio_rms,latest_live_02-A000346;latest_live_02-A000347;latest_live_02-A000348;latest_live_02-A000349;latest_live_02-A000350;latest_live_02-A000351,passed
latest_live_02,latest_live_02-SEM0077-000002090460,2090460,2117150,4.63,440,4530,0.498518,-6.06,0.0,normal_volume,normal_volume,measured_from_source_audio_rms,latest_live_02-A000352;latest_live_02-A000353;latest_live_02-A000354;latest_live_02-A000355,passed
latest_live_02,latest_live_02-SEM0078-000002118210,2118210,2157460,3.38,1060,1520,0.445184,-7.05,0.0,normal_volume,normal_volume,measured_from_source_audio_rms,latest_live_02-A000356;latest_live_02-A000357;latest_live_02-A000358;latest_live_02-A000359;latest_live_02-A000360,passed
latest_live_02,latest_live_02-SEM0079-000002157700,2157700,2194350,4.35,240,1680,0.484657,-6.31,0.0,normal_volume,normal_volume,measured_from_source_audio_rms,latest_live_02-A000361;latest_live_02-A000362;latest_live_02-A000363;latest_live_02-A000364;latest_live_02-A000365;latest_live_02-A000366;latest_live_02-A000367,passed
latest_live_02,latest_live_02-SEM0080-000002194750,2194750,2240600,3.78,400,910,0.476568,-6.47,0.0,high_emphasis,high_emphasis,measured_from_source_audio_rms,latest_live_02-A000368;latest_live_02-A000369;latest_live_02-A000370;latest_live_02-A000371,passed
latest_live_02,latest_live_02-SEM0081-000002241440,2241440,2260680,6.19,80,2240,0.462016,-6.74,0.0,normal_volume,normal_volume,measured_from_source_audio_rms,latest_live_02-A000372;latest_live_02-A000373;latest_live_02-A000374;latest_live_02-A000375;latest_live_02-A000376;latest_live_02-A000378,passed
latest_live_02,latest_live_02-SEM0082-000002261000,2261000,2288320,5.47,320,520,0.398406,-8.02,0.0,normal_volume,normal_volume,measured_from_source_audio_rms,latest_live_02-A000379;latest_live_02-A000380;latest_live_02-A000381;latest_live_02-A000382,passed
latest_live_02,latest_live_02-SEM0083-000002288840,2288840,2305560,7.07,40,680,0.374798,-8.55,0.0,normal_volume,normal_volume,measured_from_source_audio_rms,latest_live_02-A000383;latest_live_02-A000384;latest_live_02-A000385;latest_live_02-A000386,passed
latest_live_02,latest_live_02-SEM0084-000002305880,2305880,2336580,6.33,200,980,0.35831,-8.97,0.0,normal_volume,normal_volume,measured_from_source_audio_rms,latest_live_02-A000387;latest_live_02-A000388;latest_live_02-A000389;latest_live_02-A000390,passed
latest_live_02,latest_live_02-SEM0085-000002336660,2336660,2352850,5.45,80,470,0.317051,-10.0,-0.01,normal_volume,normal_volume,measured_from_source_audio_rms,latest_live_02-A000391;latest_live_02-A000392;latest_live_02-A000393;latest_live_02-A000394,passed
latest_live_02,latest_live_02-SEM0086-000002353290,2353290,2367250,6.65,120,400,0.335289,-9.5,0.0,normal_volume,normal_volume,measured_from_source_audio_rms,latest_live_02-A000395;latest_live_02-A000396;latest_live_02-A000397;latest_live_02-A000398,passed
latest_live_02,latest_live_02-SEM0087-000002367610,2367610,2386700,5.94,280,530,0.295744,-10.61,-0.0,normal_volume,normal_volume,measured_from_source_audio_rms,latest_live_02-A000399;latest_live_02-A000400;latest_live_02-A000401;latest_live_02-A000402,passed
latest_live_02,latest_live_02-SEM0088-000002386740,2386740,2404900,6.74,40,320,0.295275,-10.63,0.0,normal_volume,normal_volume,measured_from_source_audio_rms,latest_live_02-A000403;latest_live_02-A000404;latest_live_02-A000405;latest_live_02-A000406;latest_live_02-A000407,passed
latest_live_02,latest_live_02-SEM0089-000002405140,2405140,2418010,6.72,80,470,0.292309,-10.69,-0.1,normal_volume,normal_volume,measured_from_source_audio_rms,latest_live_02-A000408;latest_live_02-A000409;latest_live_02-A000410;latest_live_02-A000411,passed
latest_live_02,latest_live_02-SEM0090-000002418370,2418370,2448090,5.69,240,400,0.279207,-11.1,0.0,normal_volume,normal_volume,measured_from_source_audio_rms,latest_live_02-A000412;latest_live_02-A000413;latest_live_02-A000414;latest_live_02-A000415;latest_live_02-A000416,passed
latest_live_02,latest_live_02-SEM0091-000002448470,2448470,2463230,8.33,80,480,0.268764,-11.52,-0.2,normal_volume,normal_volume,measured_from_source_audio_rms,latest_live_02-A000417;latest_live_02-A000418;latest_live_02-A000419;latest_live_02-A000420,passed
latest_live_02,latest_live_02-SEM0092-000002463710,2463710,2484990,6.69,280,400,0.33328,-9.54,0.0,normal_volume,normal_volume,measured_from_source_audio_rms,latest_live_02-A000421;latest_live_02-A000422;latest_live_02-A000423;latest_live_02-A000424,passed
latest_live_02,latest_live_02-SEM0093-000002485190,2485190,2507070,6.15,40,410,0.329376,-9.65,-0.0,normal_volume,normal_volume,measured_from_source_audio_rms,latest_live_02-A000425;latest_live_02-A000426;latest_live_02-A000427;latest_live_02-A000428,passed
latest_live_02,latest_live_02-SEM0094-000002507480,2507480,2528120,6.6,120,600,0.318454,-9.95,-0.0,normal_volume,normal_volume,measured_from_source_audio_rms,latest_live_02-A000429;latest_live_02-A000430;latest_live_02-A000431;latest_live_02-A000432,passed
latest_live_02,latest_live_02-SEM0095-000002528720,2528720,2541200,6.7,120,560,0.339065,-9.4,-0.14,normal_volume,normal_volume,measured_from_source_audio_rms,latest_live_02-A000433;latest_live_02-A000434;latest_live_02-A000435;latest_live_02-A000436,passed
latest_live_02,latest_live_02-SEM0096-000002541520,2541520,2560760,7.53,80,440,0.342489,-9.37,-0.0,normal_volume,normal_volume,measured_from_source_audio_rms,latest_live_02-A000437;latest_live_02-A000438;latest_live_02-A000439;latest_live_02-A000440,passed
latest_live_02,latest_live_02-SEM0097-000002561040,2561040,2594620,6.29,200,480,0.285004,-10.91,-0.1,normal_volume,normal_volume,measured_from_source_audio_rms,latest_live_02-A000441;latest_live_02-A000442;latest_live_02-A000443;latest_live_02-A000444;latest_live_02-A000445;latest_live_02-A000446,passed
latest_live_02,latest_live_02-SEM0098-000002595060,2595060,2622560,6.39,320,460,0.305347,-10.32,0.0,normal_volume,normal_volume,measured_from_source_audio_rms,latest_live_02-A000447;latest_live_02-A000448;latest_live_02-A000449;latest_live_02-A000450,passed
latest_live_02,latest_live_02-SEM0099-000002622880,2622880,2659360,5.08,280,560,0.279015,-11.1,-0.01,normal_volume,normal_volume,measured_from_source_audio_rms,latest_live_02-A000451;latest_live_02-A000452;latest_live_02-A000453;latest_live_02-A000454;latest_live_02-A000455;latest_live_02-A000456,passed
latest_live_02,latest_live_02-SEM0100-000002659680,2659680,2671040,6.87,160,550,0.36457,-8.8,-0.0,normal_volume,normal_volume,measured_from_source_audio_rms,latest_live_02-A000457;latest_live_02-A000458;latest_live_02-A000459;latest_live_02-A000460,passed
latest_live_02,latest_live_02-SEM0101-000002671590,2671590,2696830,4.41,240,1170,0.321819,-9.9,-0.0,normal_volume,normal_volume,measured_from_source_audio_rms,latest_live_02-A000461;latest_live_02-A000462;latest_live_02-A000463;latest_live_02-A000464,passed
latest_live_02,latest_live_02-SEM0102-000002698000,2698000,2709720,6.17,120,480,0.303617,-10.39,0.0,normal_volume,normal_volume,measured_from_source_audio_rms,latest_live_02-A000465;latest_live_02-A000466;latest_live_02-A000467;latest_live_02-A000468,passed
latest_live_02,latest_live_02-SEM0103-000002710120,2710120,2755890,5.42,120,8010,0.308475,-10.32,0.0,normal_volume,normal_volume,measured_from_source_audio_rms,latest_live_02-A000469;latest_live_02-A000470;latest_live_02-A000471;latest_live_02-A000472,passed
latest_live_02,latest_live_02-SEM0104-000002756330,2756330,2786220,5.82,80,3330,0.340966,-9.37,0.0,normal_volume,normal_volume,measured_from_source_audio_rms,latest_live_02-A000473;latest_live_02-A000474;latest_live_02-A000475;latest_live_02-A000476;latest_live_02-A000477,passed
latest_live_02,latest_live_02-SEM0105-000002786460,2786460,2809530,6.58,120,1200,0.339565,-9.39,0.0,normal_volume,normal_volume,measured_from_source_audio_rms,latest_live_02-A000478;latest_live_02-A000479;latest_live_02-A000480;latest_live_02-A000481;latest_live_02-A000482;latest_live_02-A000483;latest_live_02-A000484,passed
latest_live_02,latest_live_02-SEM0106-000002809770,2809770,2824490,7.44,80,330,0.29704,-10.57,-0.04,normal_volume,normal_volume,measured_from_source_audio_rms,latest_live_02-A000485;latest_live_02-A000486;latest_live_02-A000487;latest_live_02-A000488,passed
latest_live_02,latest_live_02-SEM0107-000002824820,2824820,2869960,6.38,240,320,0.29246,-10.69,-0.0,normal_volume,normal_volume,measured_from_source_audio_rms,latest_live_02-A000489;latest_live_02-A000490;latest_live_02-A000491;latest_live_02-A000492;latest_live_02-A000493,passed
latest_live_02,latest_live_02-SEM0108-000002870280,2870280,2886380,7.38,80,420,0.288556,-10.8,-0.09,normal_volume,normal_volume,measured_from_source_audio_rms,latest_live_02-A000494;latest_live_02-A000495;latest_live_02-A000496;latest_live_02-A000497,passed
latest_live_02,latest_live_02-SEM0109-000002886700,2886700,2919300,6.74,280,400,0.283534,-10.95,-0.0,normal_volume,normal_volume,measured_from_source_audio_rms,latest_live_02-A000498;latest_live_02-A000499;latest_live_02-A000500;latest_live_02-A000501;latest_live_02-A000502,passed
latest_live_02,latest_live_02-SEM0110-000002919620,2919620,2955190,6.93,240,480,0.281926,-11.01,-0.0,normal_volume,normal_volume,measured_from_source_audio_rms,latest_live_02-A000503;latest_live_02-A000504;latest_live_02-A000505;latest_live_02-A000506;latest_live_02-A000507,passed
latest_live_02,latest_live_02-SEM0111-000002955670,2955670,2972350,5.29,240,840,0.332291,-9.6,-0.0,normal_volume,normal_volume,measured_from_source_audio_rms,latest_live_02-A000508;latest_live_02-A000509;latest_live_02-A000510;latest_live_02-A000511,passed
latest_live_02,latest_live_02-SEM0112-000002972650,2972650,2992570,7.21,200,440,0.305608,-10.31,-0.0,normal_volume,normal_volume,measured_from_source_audio_rms,latest_live_02-A000512;latest_live_02-A000513;latest_live_02-A000514;latest_live_02-A000515;latest_live_02-A000516,passed
latest_live_02,latest_live_02-SEM0113-000002993010,2993010,3050420,4.3,300,3910,0.370069,-8.71,0.0,normal_volume,normal_volume,measured_from_source_audio_rms,latest_live_02-A000517;latest_live_02-A000518;latest_live_02-A000519;latest_live_02-A000520,passed
latest_live_02,latest_live_02-SEM0114-000003051170,3051170,3121260,3.6,120,2240,0.488423,-6.29,0.0,normal_volume,normal_volume,measured_from_source_audio_rms,latest_live_02-A000521;latest_live_02-A000522;latest_live_02-A000523;latest_live_02-A000524,passed
latest_live_02,latest_live_02-SEM0115-000003123500,3123500,3170930,2.92,830,1200,0.410502,-7.74,0.0,normal_volume,normal_volume,measured_from_source_audio_rms,latest_live_02-A000525;latest_live_02-A000526;latest_live_02-A000527,passed
latest_live_02,latest_live_02-SEM0116-000003192340,3192340,3205090,6.42,280,630,0.389468,-8.21,0.0,normal_volume,normal_volume,measured_from_source_audio_rms,latest_live_02-A000530;latest_live_02-A000531;latest_live_02-A000532;latest_live_02-A000533,passed
latest_live_02,latest_live_02-SEM0117-000003205210,3205210,3231290,5.65,120,600,0.378389,-8.44,0.0,normal_volume,normal_volume,measured_from_source_audio_rms,latest_live_02-A000534;latest_live_02-A000535;latest_live_02-A000536;latest_live_02-A000537,passed
latest_live_02,latest_live_02-SEM0118-000003231570,3231570,3246940,6.04,40,720,0.354066,-9.04,0.0,normal_volume,normal_volume,measured_from_source_audio_rms,latest_live_02-A000538;latest_live_02-A000539;latest_live_02-A000540;latest_live_02-A000541,passed
latest_live_02,latest_live_02-SEM0119-000003247660,3247660,3276780,6.7,200,560,0.372115,-8.6,0.0,normal_volume,normal_volume,measured_from_source_audio_rms,latest_live_02-A000542;latest_live_02-A000543;latest_live_02-A000544;latest_live_02-A000545,passed
latest_live_02,latest_live_02-SEM0120-000003276820,3276820,3284020,6.42,40,920,0.350878,-9.12,-0.0,normal_volume,normal_volume,measured_from_source_audio_rms,latest_live_02-A000546;latest_live_02-A000547;latest_live_02-A000548;latest_live_02-A000549,passed
latest_live_02,latest_live_02-SEM0121-000003284940,3284940,3338270,6.16,280,450,0.319992,-9.92,0.0,normal_volume,normal_volume,measured_from_source_audio_rms,latest_live_02-A000550;latest_live_02-A000551;latest_live_02-A000552;latest_live_02-A000553;latest_live_02-A000554;latest_live_02-A000555,passed
latest_live_02,latest_live_02-SEM0122-000003338590,3338590,3357760,6.04,80,330,0.3145,-10.05,-0.0,normal_volume,normal_volume,measured_from_source_audio_rms,latest_live_02-A000556;latest_live_02-A000557;latest_live_02-A000558;latest_live_02-A000559,passed
latest_live_02,latest_live_02-SEM0123-000003357880,3357880,3383490,6.55,80,930,0.377874,-8.6,0.0,normal_volume,normal_volume,measured_from_source_audio_rms,latest_live_02-A000560;latest_live_02-A000561;latest_live_02-A000562;latest_live_02-A000563;latest_live_02-A000564;latest_live_02-A000565;latest_live_02-A000566,passed
latest_live_02,latest_live_02-SEM0124-000003383930,3383930,3409570,5.8,360,400,0.301196,-10.43,-0.06,normal_volume,normal_volume,measured_from_source_audio_rms,latest_live_02-A000567;latest_live_02-A000568;latest_live_02-A000569;latest_live_02-A000570,passed
latest_live_02,latest_live_02-SEM0125-000003409690,3409690,3434030,6.34,120,440,0.305692,-10.31,-0.08,normal_volume,normal_volume,measured_from_source_audio_rms,latest_live_02-A000571;latest_live_02-A000572;latest_live_02-A000573;latest_live_02-A000574;latest_live_02-A000575,passed
latest_live_02,latest_live_02-SEM0126-000003434270,3434270,3441930,8.18,200,800,0.292517,-10.76,-0.11,normal_volume,normal_volume,measured_from_source_audio_rms,latest_live_02-A000576;latest_live_02-A000577;latest_live_02-A000578;latest_live_02-A000579,passed
latest_live_02,latest_live_02-SEM0127-000003442730,3442730,3454810,6.15,80,400,0.274533,-11.29,0.0,normal_volume,normal_volume,measured_from_source_audio_rms,latest_live_02-A000580;latest_live_02-A000581;latest_live_02-A000582;latest_live_02-A000583,passed
latest_live_02,latest_live_02-SEM0128-000003455050,3455050,3491470,6.42,240,460,0.278276,-11.12,-0.0,normal_volume,normal_volume,measured_from_source_audio_rms,latest_live_02-A000584;latest_live_02-A000585;latest_live_02-A000586;latest_live_02-A000587,passed
latest_live_02,latest_live_02-SEM0129-000003491830,3491830,3505170,6.78,160,900,0.281172,-11.05,0.0,normal_volume,normal_volume,measured_from_source_audio_rms,latest_live_02-A000588;latest_live_02-A000589;latest_live_02-A000590;latest_live_02-A000591,passed
latest_live_02,latest_live_02-SEM0130-000003505450,3505450,3515690,6.87,200,440,0.322746,-9.85,-0.0,normal_volume,normal_volume,measured_from_source_audio_rms,latest_live_02-A000592;latest_live_02-A000593;latest_live_02-A000594;latest_live_02-A000595,passed
latest_live_02,latest_live_02-SEM0131-000003515850,3515850,3529690,6.46,160,920,0.318649,-9.94,-0.13,normal_volume,normal_volume,measured_from_source_audio_rms,latest_live_02-A000596;latest_live_02-A000597;latest_live_02-A000598;latest_live_02-A000599,passed
latest_live_02,latest_live_02-SEM0132-000003529890,3529890,3539940,5.87,200,410,0.304866,-10.33,-0.1,normal_volume,normal_volume,measured_from_source_audio_rms,latest_live_02-A000600;latest_live_02-A000601;latest_live_02-A000602;latest_live_02-A000603,passed
latest_live_02,latest_live_02-SEM0133-000003540260,3540260,3569980,6.28,120,620,0.307509,-10.28,-0.0,normal_volume,normal_volume,measured_from_source_audio_rms,latest_live_02-A000604;latest_live_02-A000605;latest_live_02-A000606;latest_live_02-A000607;latest_live_02-A000608;latest_live_02-A000609,passed
